image_name,steer,throttle,brake,speed,x,y,z,yaw,speed_limit,is_traffic_light,traffic_light_state
2022-03-23_16-52-23_114.jpg,0.0,0.0,0.0,0.0,-3.6800010204315186,270.7299499511719,0.22156432271003723,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_115.jpg,0.0,0.0,0.0,0.0,-3.6800010204315186,270.7299499511719,0.22156432271003723,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_116.jpg,0.0,0.0,0.0,0.0,-3.6800010204315186,270.7299499511719,0.22156432271003723,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_117.jpg,0.07747384160757065,0.8500000238418579,0.0,0.001634087529964745,-3.6800010204315186,270.7299499511719,0.2214670181274414,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_118.jpg,0.07747384160757065,0.8500000238418579,0.0,0.0003024482575710863,-3.6800010204315186,270.7299499511719,0.22142393887043,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_119.jpg,0.07747384160757065,0.8500000238418579,0.0,0.0007352447137236595,-3.6800010204315186,270.7299499511719,0.2214440554380417,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_120.jpg,0.07747384160757065,0.8500000238418579,0.0,0.0010782623430714011,-3.6800010204315186,270.7299499511719,0.2214866578578949,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_121.jpg,0.05535624176263809,0.8500000238418579,0.0,1.7576219761394896e-05,-3.6800010204315186,270.7299499511719,0.22147242724895477,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_122.jpg,0.05535624176263809,0.8500000238418579,0.0,0.0007048320840112865,-3.6800010204315186,270.7299499511719,0.22149623930454254,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_123.jpg,0.05535624176263809,0.8500000238418579,0.0,0.0014544009463861585,-3.6800010204315186,270.7299499511719,0.22156940400600433,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_124.jpg,0.05535624176263809,0.8500000238418579,0.0,0.0006630134303122759,-3.6800010204315186,270.7299499511719,0.22159457206726074,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_125.jpg,0.05535624176263809,0.8500000238418579,0.0,0.00103673932608217,-3.6800010204315186,270.7299499511719,0.22164733707904816,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_126.jpg,0.05535624176263809,0.8500000238418579,0.0,0.00045175550621934235,-3.6800010204315186,270.7299499511719,0.22161971032619476,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_127.jpg,0.05535624176263809,0.8500000238418579,0.0,0.00032588958856649697,-3.6800010204315186,270.7299499511719,0.22162917256355286,-89.99981689453125,30.0,False,2
2022-03-23_16-52-23_128.jpg,0.05535624176263809,0.8500000238418579,0.0,0.26842641830444336,-3.679922103881836,270.72723388671875,0.22156409919261932,-89.99594116210938,30.0,False,2
2022-03-23_16-52-23_129.jpg,0.05535624176263809,0.8500000238418579,0.0,0.9616578221321106,-3.679165840148926,270.6995849609375,0.22140449285507202,-89.960693359375,30.0,False,2
2022-03-23_16-52-23_130.jpg,0.05535624176263809,0.8500000238418579,0.0,1.4493063688278198,-3.67767333984375,270.6495361328125,0.22126060724258423,-89.90277099609375,30.0,False,2
2022-03-23_16-52-23_131.jpg,0.05535624176263809,0.8500000238418579,0.0,1.9788786172866821,-3.675297737121582,270.5721435546875,0.22118453681468964,-89.8082504272461,30.0,False,2
2022-03-23_16-52-23_132.jpg,0.05535624176263809,0.8500000238418579,0.0,2.3416428565979004,-3.6725237369537354,270.4858703613281,0.22110141813755035,-89.7033920288086,30.0,False,2
2022-03-23_16-52-23_133.jpg,0.05428474023938179,0.8500000238418579,0.0,2.701533317565918,-3.6688148975372314,270.3762512207031,0.22110594809055328,-89.57516479492188,30.0,False,2
2022-03-23_16-52-23_134.jpg,0.05428474023938179,0.8500000238418579,0.0,3.0104339122772217,-3.6645498275756836,270.2565002441406,0.22112663090229034,-89.43340301513672,30.0,False,2
2022-03-23_16-52-23_135.jpg,0.05428474023938179,0.8500000238418579,0.0,3.423888921737671,-3.6567046642303467,270.0528259277344,0.22112956643104553,-89.1937255859375,30.0,False,2
2022-03-23_16-52-23_136.jpg,0.05428474023938179,0.8500000238418579,0.0,3.7130630016326904,-3.649522542953491,269.88153076171875,0.22112472355365753,-88.99331665039062,30.0,False,2
2022-03-23_16-52-23_137.jpg,0.04376291483640671,0.8500000238418579,0.0,4.236527919769287,-3.6339471340179443,269.5168762207031,0.22118361294269562,-88.63473510742188,30.0,False,2
2022-03-23_16-52-23_138.jpg,0.04376291483640671,0.8500000238418579,0.0,4.4755072593688965,-3.62534761428833,269.3286437988281,0.22122573852539062,-88.45883178710938,30.0,False,2
2022-03-23_16-52-23_139.jpg,0.04376291483640671,0.8500000238418579,0.0,4.707802772521973,-3.615899085998535,269.1334228515625,0.2212575525045395,-88.27752685546875,30.0,False,2
2022-03-23_16-52-23_140.jpg,0.04376291483640671,0.8500000238418579,0.0,4.944002628326416,-3.605084180831909,268.9227600097656,0.22127032279968262,-88.0827865600586,30.0,False,2
2022-03-23_16-52-23_141.jpg,-0.02332698553800583,0.8500000238418579,0.0,5.164297103881836,-3.5965359210968018,268.7121887207031,0.22139793634414673,-88.03388977050781,30.0,False,2
2022-03-23_16-52-23_142.jpg,-0.02332698553800583,0.8500000238418579,0.0,5.383677005767822,-3.5902462005615234,268.49566650390625,0.2214985191822052,-88.10276794433594,30.0,False,2
2022-03-23_16-52-23_143.jpg,-0.02332698553800583,0.8500000238418579,0.0,5.457853317260742,-3.584652900695801,268.26873779296875,0.2215598225593567,-88.20401000976562,30.0,False,2
2022-03-23_16-52-23_144.jpg,-0.02332698553800583,0.8500000238418579,0.0,5.571043968200684,-3.57914137840271,268.0172119140625,0.22160708904266357,-88.32233428955078,30.0,False,2
2022-03-23_16-52-23_145.jpg,-0.02605515718460083,0.8500000238418579,0.0,5.6926493644714355,-3.5743255615234375,267.76531982421875,0.2216254323720932,-88.44950103759766,30.0,False,2
2022-03-23_16-52-23_146.jpg,-0.02605515718460083,0.8500000238418579,0.0,5.903313636779785,-3.5703768730163574,267.52313232421875,0.2216152548789978,-88.57862091064453,30.0,False,2
